Date,Tweet,processed_text,cleaned_text
2022-01-06 12:02:24+00:00,"mau nanya, kalau masuk UNESA emang pasti jadi guru ya??",mau nanya kalau masuk unesa emang pasti jadi guru ya,mau nanya kalau masuk unesa emang pasti jadi guru ya
2022-01-06 11:30:14+00:00,nesa! rek mau tanya ada yang sudah dapet info spk terakhir ta? apa tanggal 28 sesuai dl pembayaran ukt juga? makasih,nesa rek mau tanya sudah dapet info spk terakhir ta apa tanggal 28 sesuai dl pembayaran ukt makasih,nesa rek mau tanya ada yang sudah dapet info spk terakhir ta apa tanggal  sesuai dl pembayaran ukt juga makasih
2022-01-06 11:05:15+00:00,nesa! Rek kira-kira semester depan udah offline/hybrid atau belum ya?,nesa rek kirakira semester depan udah offlinehybrid atau belum ya,nesa rek kirakira semester depan udah offlinehybrid atau belum ya
2022-01-06 10:55:00+00:00,"ptn! buat SNMPTN, sekolah ku akre a.
A. pil 1: ilkom Unair
     pil 2: ilkom Unesa

B. pil 1: ilkom Unair
     pil 2: ilmu administrasi negara Unair

Menurut temen2 yang aman dan peluangnya besar yang mana ya?🙏 Terima kasih",ptn buat snmptn sekolah ku akre a a pil 1 ilkom unair pil 2 ilkom unesa b pil 1 ilkom unair pil 2 ilmu administrasi negara unair menurut temen2 aman peluangnya besar mana ya🙏 terima kasih,"ptn buat snmptn sekolah ku akre a
a pil  ilkom unair
     pil  ilkom unesa

b pil  ilkom unair
     pil  ilmu administrasi negara unair

menurut temen yang aman dan peluangnya besar yang mana ya🙏 terima kasih"
2022-01-06 10:54:23+00:00,nesa! 24 sks kalau offline tu berat gak?,nesa 24 sks kalau offline tu berat,nesa  sks kalau offline tu berat gak
2022-01-06 10:53:16+00:00,Nesa! 24 sks kalau offline tu berat gak?,nesa 24 sks kalau offline tu berat,nesa  sks kalau offline tu berat gak
2022-01-06 10:50:51+00:00,"#BeritaUNESA
Sosialisasi MSIB, Ada Testimoni Alumni yang Magang di Perusahaan Ternama

selengkapnya di
https://t.co/ACTlD7jozr",beritaunesa sosialisasi msib testimoni alumni magang perusahaan ternama selengkapnya,"beritaunesa
sosialisasi msib ada testimoni alumni yang magang di perusahaan ternama

selengkapnya di
httpstcoactldjozr"
2022-01-06 09:32:57+00:00,Kok tb tb pen ke danau unesa yaa,kok tb tb pen danau unesa yaa,kok tb tb pen ke danau unesa yaa
2022-01-06 07:51:55+00:00,nesa! Ada yang punya nomor TU jurusan geografi? Kalau ada nanti aku dm. Terimakasih,nesa punya nomor tu jurusan geografi kalau nanti aku dm terimakasih,nesa ada yang punya nomor tu jurusan geografi kalau ada nanti aku dm terimakasih
2022-01-06 07:01:56+00:00,nesa! Ada yang punya modul pdf TEP? rep nanti aku dm mau minta. Makasih,nesa punya modul pdf tep rep nanti aku dm mau minta makasih,nesa ada yang punya modul pdf tep rep nanti aku dm mau minta makasih
2022-01-06 06:59:47+00:00,"biar semua happy, coba reply/qrt pakai meme terlucu yg kalian punya https://t.co/B2fYbUls0i",biar semua happy coba replyqrt pakai meme terlucu kalian punya,biar semua happy coba replyqrt pakai meme terlucu yg kalian punya httpstcobfybulsi
2022-01-06 06:11:59+00:00,nesa! Minta surat pengantar penelitian ke jurusan itu apa makan waktu lama? Ini suratnya buat dibawa ke fakultas ya. Pleas respon Makasihh,nesa minta surat pengantar penelitian jurusan apa makan waktu lama suratnya buat dibawa fakultas ya pleas respon makasihh,nesa minta surat pengantar penelitian ke jurusan itu apa makan waktu lama ini suratnya buat dibawa ke fakultas ya pleas respon makasihh
2022-01-06 06:00:00+00:00,ptn! Haloo disini ada kakak-kakak yang kuliah di UNESA jurusan pendidikan teknologi informasi nggak? Aku mau tanya-tanya kalo boleh.. Makasih sebelumnyaa,ptn haloo disini kakakkakak kuliah unesa jurusan pendidikan teknologi informasi nggak aku mau tanyatanya kalo boleh makasih sebelumnyaa,ptn haloo disini ada kakakkakak yang kuliah di unesa jurusan pendidikan teknologi informasi nggak aku mau tanyatanya kalo boleh makasih sebelumnyaa
2022-01-06 05:18:43+00:00,"Unesa Buka Pendaftaran Jalur Alih Jenjang D3 ke S1, Ini Syaratnya https://t.co/y7RlSGDjNX",unesa buka pendaftaran jalur alih jenjang d3 s1 syaratnya,unesa buka pendaftaran jalur alih jenjang d ke s ini syaratnya httpstcoyrlsgdjnx
2022-01-06 03:09:59+00:00,"Ayo rek yang mau beli, aku di sekitar danau unesa kalo mau beli bisa langsung kesini aja. Kuy rek tak tunggu kehadiranmu https://t.co/7SJNSX1Jyc",ayo rek mau beli aku sekitar danau unesa kalo mau beli bisa langsung kesini saja kuy rek tak tunggu kehadiranmu,ayo rek yang mau beli aku di sekitar danau unesa kalo mau beli bisa langsung kesini aja kuy rek tak tunggu kehadiranmu httpstcosjnsxjyc
2022-01-06 00:48:51+00:00,Mantan rektor UNESA did this. https://t.co/1kyNWMOHlF,mantan rektor unesa did this,mantan rektor unesa did this httpstcokynwmohlf
2022-01-05 23:13:49+00:00,"Nesa!
Rek info potongan UKT buat semester depan dong, nanggung banget tinggal skripsi:(",nesa rek info potongan ukt buat semester depan dong nanggung banget tinggal skripsi,"nesa
rek info potongan ukt buat semester depan dong nanggung banget tinggal skripsi"
2022-01-05 23:01:40+00:00,"Unesa gimana nih 😃
Jangan mendadak yaa, kalau dadakan tahu bulat namanya 😭😭😭 https://t.co/XKgRZ4T8cv",unesa gimana nih 😃 jangan mendadak yaa kalau dadakan tahu bulat namanya 😭😭😭,"unesa gimana nih 😃
jangan mendadak yaa kalau dadakan tahu bulat namanya 😭😭😭 httpstcoxkgrztcv"
2022-01-05 18:02:00+00:00,nesa! kalender akademik tahun ini udah ada belum yaa? kalo udah drop dooong,nesa kalender akademik tahun udah belum yaa kalo udah drop dooong,nesa kalender akademik tahun ini udah ada belum yaa kalo udah drop dooong
2022-01-05 18:01:59+00:00,sorry nek oot -rek sing arek unesa kalender akademik e tahun iki wes metu durung? drop dong,sorry nek oot rek sing arek unesa kalender akademik e tahun iki wes metu durung drop dong,sorry nek oot rek sing arek unesa kalender akademik e tahun iki wes metu durung drop dong
2022-01-05 13:25:02+00:00,"ptn!  hi mau nanya..

1. Agribisnis UB (gak ada alumni samsek)
2. Pendidikan Tata Boga UNESA (ada alumni walaupun beda prodi)

btw jurusanku IPA dan ini lewat SNMPTN, menurut kalian mending aku gas ambil UB atau gimana?",ptn hi mau nanya 1 agribisnis ub alumni samsek 2 pendidikan tata boga unesa alumni walaupun beda prodi btw jurusanku ipa lewat snmptn menurut kalian mending aku gas ambil ub atau gimana,"ptn  hi mau nanya

 agribisnis ub gak ada alumni samsek
 pendidikan tata boga unesa ada alumni walaupun beda prodi

btw jurusanku ipa dan ini lewat snmptn menurut kalian mending aku gas ambil ub atau gimana"
2022-01-05 13:20:01+00:00,"ptn! pil 1: pendidikan BK UNESA
pil 2: pendidikan BK UM.
Kebalik ga yaaa? tia",ptn pil 1 pendidikan bk unesa pil 2 pendidikan bk um kebalik ga yaaa tia,"ptn pil  pendidikan bk unesa
pil  pendidikan bk um
kebalik ga yaaa tia"
2022-01-05 13:16:45+00:00,"locker room liga satu, rasa kost 300an daerah unesa lidah wetan. https://t.co/rWuZI1U5LC",locker room liga satu rasa kost 300an daerah unesa lidah wetan,locker room liga satu rasa kost an daerah unesa lidah wetan httpstcorwuziulc
2022-01-05 13:00:02+00:00,"#BeritaUNESA
#UNESA Buka Pendaftaran Maba Jalur Alih Jenjang D-3 ke S-1, Catat Syarat dan Tanggalnya!

selengkapnya di
https://t.co/s2HS52sJZH",beritaunesa unesa buka pendaftaran maba jalur alih jenjang d3 s1 catat syarat tanggalnya selengkapnya,"beritaunesa
unesa buka pendaftaran maba jalur alih jenjang d ke s catat syarat dan tanggalnya

selengkapnya di
httpstcoshssjzh"
2022-01-05 12:39:06+00:00,"#BeritaUNESA
Wakil rektor 1 Dorong Civitas Academica Terus Berinovasi Kokohkan Keungggulan #UNESA

selengkapnya di
https://t.co/3giiVfcAQ9",beritaunesa wakil rektor 1 dorong civitas academica terus berinovasi kokohkan keungggulan unesa selengkapnya,"beritaunesa
wakil rektor  dorong civitas academica terus berinovasi kokohkan keungggulan unesa

selengkapnya di
httpstcogiivfcaq"
2022-01-05 12:10:00+00:00,ptn! aku pgn masuk sastra german unesa kira² apa yg perlu di tonjolin untuk utbk ya ? thanks before,ptn aku pgn masuk sastra german unesa kira² apa perlu tonjolin utbk ya thanks before,ptn aku pgn masuk sastra german unesa kira² apa yg perlu di tonjolin untuk utbk ya  thanks before
2022-01-05 11:37:48+00:00,"Nesa!
Rek misal yudisium gaatek TEP bisa kah? Terus carane gimana? Gitu itu ijazah e apa yaa turun/ditahan",nesa rek misal yudisium gaatek tep bisa kah terus carane gimana gitu ijazah e apa yaa turunditahan,"nesa
rek misal yudisium gaatek tep bisa kah terus carane gimana gitu itu ijazah e apa yaa turunditahan"
2022-01-05 11:18:14+00:00,"nesa! Kak yang pernah daftar snmptn dr smk akuntansi bisa rep ga mau nanya nanya ni soal nilai rata rata rapot, terima kasih",nesa kak pernah daftar snmptn smk akuntansi bisa rep ga mau nanya nanya ni soal nilai rata rata rapot terima kasih,nesa kak yang pernah daftar snmptn dr smk akuntansi bisa rep ga mau nanya nanya ni soal nilai rata rata rapot terima kasih
2022-01-05 11:15:01+00:00,"ptn! minta saran nya ya
pil 1 : psikologi unesa
pil 2 : psikologi um 
bundir apa ngga ya",ptn minta saran nya ya pil 1 psikologi unesa pil 2 psikologi um bundir apa ngga ya,"ptn minta saran nya ya
pil   psikologi unesa
pil   psikologi um 
bundir apa ngga ya"
2022-01-05 11:09:34+00:00,"nesa! waktu maba kan matkul yg diambil sistem paket, kalo udah semester selanjutnya tuh pake sistem paket lagi ga ya? makasii",nesa waktu maba kan matkul diambil sistem paket kalo udah semester selanjutnya tuh pake sistem paket lagi ga ya makasii,nesa waktu maba kan matkul yg diambil sistem paket kalo udah semester selanjutnya tuh pake sistem paket lagi ga ya makasii
2022-01-05 10:21:54+00:00,"unesa sasindo, pil 2 enaknya mana ya weh? tpi sasindo jugs",unesa sasindo pil 2 enaknya mana ya weh tpi sasindo jugs,unesa sasindo pil  enaknya mana ya weh tpi sasindo jugs
2022-01-05 09:40:03+00:00,Unesa membuka pendaftaran mahasiswa baru jalur alih jenjang D3 ke S1 pada semester genap tahun akademik 2021/2022. Ini syaratnya. https://t.co/Zjs0OrOOzc,unesa membuka pendaftaran mahasiswa baru jalur alih jenjang d3 s1 semester genap tahun akademik 20212022 syaratnya,unesa membuka pendaftaran mahasiswa baru jalur alih jenjang d ke s pada semester genap tahun akademik  ini syaratnya httpstcozjsoroozc
2022-01-05 09:24:29+00:00,unesa blm ada ilkom anjjjir trnyta,unesa belum ilkom anjjjir trnyta,unesa blm ada ilkom anjjjir trnyta
2022-01-05 08:58:08+00:00,nesa! Refund ukt msh blm turun yaah?,nesa refund ukt msh belum turun yaah,nesa refund ukt msh blm turun yaah
2022-01-05 08:22:17+00:00,"Nesa! Muk curhat, cape banget ngefollow up-in banyak orang demi insentif prestasi😭 napa harus ada masalah mulu padahal tinggal cair😭",nesa muk curhat cape banget ngefollow upin banyak orang demi insentif prestasi😭 napa harus masalah mulu padahal tinggal cair😭,nesa muk curhat cape banget ngefollow upin banyak orang demi insentif prestasi😭 napa harus ada masalah mulu padahal tinggal cair😭
2022-01-05 07:42:04+00:00,"nesa! Info beasiswa di Unesa dong, maa
kasi",nesa info beasiswa unesa dong maa kasi,"nesa info beasiswa di unesa dong maa
kasi"
2022-01-05 06:55:22+00:00,nesa! ada yg pernah TEP online? pas tesnya yg harus disiapin apa aja ya? ceritain dong,nesa pernah tep online pas tesnya harus disiapin apa saja ya ceritain dong,nesa ada yg pernah tep online pas tesnya yg harus disiapin apa aja ya ceritain dong
2022-01-05 06:54:15+00:00,nesa! cari tempat mangang di mana ya?😭 takut banget nanti gimana soalnya udh masuk masa magang. mau ikut magang merdeka tp udh pesimis duluan:(( dan lagi di magang merdeka ngga ada perusahaan yg aku mau tuju soalnya. makasii yg udh rep!,nesa cari tempat mangang mana ya😭 takut banget nanti gimana soalnya udh masuk masa magang mau ikut magang merdeka tapi udh pesimis duluan lagi magang merdeka ngga perusahaan aku mau tuju soalnya makasii udh rep,nesa cari tempat mangang di mana ya😭 takut banget nanti gimana soalnya udh masuk masa magang mau ikut magang merdeka tp udh pesimis duluan dan lagi di magang merdeka ngga ada perusahaan yg aku mau tuju soalnya makasii yg udh rep
2022-01-05 06:41:20+00:00,jadi bingung.. pilih ub apa unesa,jadi bingung pilih ub apa unesa,jadi bingung pilih ub apa unesa
2022-01-05 06:39:10+00:00,"Yang mau beli offline juga bisa kok, kebetulan akunya lagi di sekitaran danau Unesa, ntar bisa ngobrol"" atau sharing"" pengalaman. Buruan kesini aku tunggu😊 https://t.co/7SJNSX1Jyc",mau beli offline bisa kok kebetulan akunya lagi sekitaran danau unesa ntar bisa ngobrol atau sharing pengalaman buruan kesini aku tunggu😊,yang mau beli offline juga bisa kok kebetulan akunya lagi di sekitaran danau unesa ntar bisa ngobrol atau sharing pengalaman buruan kesini aku tunggu😊 httpstcosjnsxjyc
2022-01-05 06:12:08+00:00,"nag unesa biyen 500ewu/semester :(
nontok iki gak nok opo opo e ya rabb https://t.co/lWOed8Hpnw",nag unesa biyen 500ewusemester nontok iki nok opo opo e ya rabb,"nag unesa biyen ewusemester 
nontok iki gak nok opo opo e ya rabb httpstcolwoedhpnw"
2022-01-05 05:41:28+00:00,nesa! rek smt 4 ngene oleh melok program merdeka belajar seng opo yo? magang ta opo,nesa rek smt 4 ngene melok program merdeka belajar seng opo yo magang ta opo,nesa rek smt  ngene oleh melok program merdeka belajar seng opo yo magang ta opo
2022-01-05 05:31:25+00:00,"Kalo mau ugm sama ub, keberatan gasih?

Atau enaknya ugm sama unesa?",kalo mau ugm sama ub keberatan gasih atau enaknya ugm sama unesa,"kalo mau ugm sama ub keberatan gasih

atau enaknya ugm sama unesa"
2022-01-05 04:49:59+00:00,PPKM lagi genk https://t.co/EQLjfX77Lc,ppkm lagi genk,ppkm lagi genk httpstcoeqljfxlc
2022-01-05 02:20:32+00:00,nesa! tep di unesa iku kamera e emang diawasi ta,nesa tep unesa iku kamera e emang diawasi ta,nesa tep di unesa iku kamera e emang diawasi ta
2022-01-05 01:52:17+00:00,"nesa! rek kalo mau ikutan tep lagi gimana, apa bayar lagi? trs kalo lolospun nilai terendah tertinggi brp biar bisa diambil sertifnya",nesa rek kalo mau ikutan tep lagi gimana apa bayar lagi trs kalo lolospun nilai terendah tertinggi brp biar bisa diambil sertifnya,nesa rek kalo mau ikutan tep lagi gimana apa bayar lagi trs kalo lolospun nilai terendah tertinggi brp biar bisa diambil sertifnya
2022-01-05 01:50:18+00:00,-rek ada yang dari unesa? smt 5 keatas dong,rek unesa smt 5 keatas dong,rek ada yang dari unesa smt  keatas dong
2022-01-05 00:07:21+00:00,"Sch! Kalo pil 1 gizi unair pil 2 gizi unesa udah bener blm ya kalo buat snm? Apa mending pilih 1 kampus 2 jurusan aja??? Help bingung 😭 tia &lt;3

✄・・・
🧐 Ads: Mau kirim menfess tapi belum difollowback? Download aplikasi Schoolfess sekarang!",sch kalo pil 1 gizi unair pil 2 gizi unesa udah bener belum ya kalo buat snm apa mending pilih 1 kampus 2 jurusan saja help bingung 😭 tia lt3 ✄・・・ 🧐 ads mau kirim menfess tapi belum difollowback download aplikasi schoolfess sekarang,"sch kalo pil  gizi unair pil  gizi unesa udah bener blm ya kalo buat snm apa mending pilih  kampus  jurusan aja help bingung 😭 tia lt

✄・・・
🧐 ads mau kirim menfess tapi belum difollowback download aplikasi schoolfess sekarang"
2022-01-04 20:02:06+00:00,"*Tim PKM Unesa Gelar Pelatihan Susun Artikel Ilmiah bagi Guru MGMP Bisnis Pemasaran Surabaya*

https://t.co/MMjc9rRcHQ",tim pkm unesa gelar pelatihan susun artikel ilmiah bagi guru mgmp bisnis pemasaran surabaya,"tim pkm unesa gelar pelatihan susun artikel ilmiah bagi guru mgmp bisnis pemasaran surabaya

httpstcommjcrrchq"
2022-01-04 20:00:39+00:00,"*Bersama Unesa, Wamendag RI Dorong Inovasi Produk Lokal dan Pertumbuhan Ekosistem Digital*

https://t.co/DrUKvHGIyc",bersama unesa wamendag ri dorong inovasi produk lokal pertumbuhan ekosistem digital,"bersama unesa wamendag ri dorong inovasi produk lokal dan pertumbuhan ekosistem digital

httpstcodrukvhgiyc"
2022-01-04 19:58:04+00:00,"*HUT Jurusan Manajemen ke-6 FEB Unesa, Gelar SENIMA VI dan Hadirkan Sandiaga Uno*

https://t.co/WCGj7LQj8h",hut jurusan manajemen ke6 feb unesa gelar senima vi hadirkan sandiaga uno,"hut jurusan manajemen ke feb unesa gelar senima vi dan hadirkan sandiaga uno

httpstcowcgjlqjh"
2022-01-04 19:44:23+00:00,"*Dosen FEB Unesa Latih Pelayananan Jasa Karyawan di Edu Wisata Lontar Sewu Gresik*

https://t.co/M67gD6svrB",dosen feb unesa latih pelayananan jasa karyawan edu wisata lontar sewu gresik,"dosen feb unesa latih pelayananan jasa karyawan di edu wisata lontar sewu gresik

httpstcomgdsvrb"
2022-01-04 19:39:45+00:00,"*S2 Manajemen Unesa Latih Penulisan Karya Ilmiah bagi Guru Kewirausahaan SMK se-Nganjuk*

https://t.co/cpW97jC1Bg",s2 manajemen unesa latih penulisan karya ilmiah bagi guru kewirausahaan smk senganjuk,"s manajemen unesa latih penulisan karya ilmiah bagi guru kewirausahaan smk senganjuk

httpstcocpwjcbg"
2022-01-04 18:28:44+00:00,"Dokumentasi MASTA IMM UNESA 2021 ""Witing Tresno Jalaran Saka IMM"" yang diselenggarakan pada tanggal 27-29 Desember 2021 di Villa Graha Umsida Trawas, Mojokerto.

See this Instagram post by @imm.unesa https://t.co/4ULn3BAm6h",dokumentasi masta imm unesa 2021 witing tresno jalaran saka imm diselenggarakan tanggal 2729 desember 2021 villa graha umsida trawas mojokerto see this instagram post by immunesa,"dokumentasi masta imm unesa  witing tresno jalaran saka imm yang diselenggarakan pada tanggal  desember  di villa graha umsida trawas mojokerto

see this instagram post by immunesa httpstcoulnbamh"
2022-01-04 15:32:06+00:00,"nesa! rek, kan kalender akademik udah keluar nah bayar ukt terakhir tgl 28 januari berarti batas akhir spk juga tgl 28 ya?",nesa rek kan kalender akademik udah keluar nah bayar ukt terakhir tgl 28 januari berarti batas akhir spk tgl 28 ya,nesa rek kan kalender akademik udah keluar nah bayar ukt terakhir tgl  januari berarti batas akhir spk juga tgl  ya
2022-01-04 15:26:38+00:00,Kolam renang unesa itu buka tiap hari atau weekend tok nesa!,kolam renang unesa buka tiap hari atau weekend tok nesa,kolam renang unesa itu buka tiap hari atau weekend tok nesa
2022-01-04 13:29:21+00:00,Nesa! Ada yg punya link grub tele posko ukt unesa? Trima kasih,nesa punya link grub tele posko ukt unesa trima kasih,nesa ada yg punya link grub tele posko ukt unesa trima kasih
